what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1371353640345
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1371353640543
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353641450
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353645137
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353651123
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1371353651165
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1371353653695
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1371353655940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353657717
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353657994
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1371353658002
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353663757
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353673517
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353673637
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353705921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371353716942
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371353717153
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371353717329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371353717483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371353717769
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353718170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353719900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353722665
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353725127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353726597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353732547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1371353733144
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353733666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353735226
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353736783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353740815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353756663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353757853
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1371353761817
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353762066
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1371353764641
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353764804
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1371353766139
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353766298
